Name,Address,City,Rating,Review Count,Coordinates,Price
Zen Studios LA,"['3923 W 6th St', 'Ste 411', 'Los Angeles, CA 90020']",Los Angeles,5.0,32,"{'latitude': 34.063704, 'longitude': -118.30871}",
Flash Life Photo Booth Rental,"['550 N Figuaroa St', 'Ste 6009', 'Los Angeles, CA 90012']",Los Angeles,5.0,100,"{'latitude': 34.061678, 'longitude': -118.245583}",
JK Wedding Events,"['Los Angeles, CA 90020']",Los Angeles,5.0,188,"{'latitude': 34.06698, 'longitude': -118.29979}",
Authorized Camera Service,"['21250 Califa St', 'Ste110', 'Woodland Hills, CA 91367']",Woodland Hills,3.0,31,"{'latitude': 34.176614, 'longitude': -118.593892}",2.0
Los Angeles Partyworks,"['9712 Alpaca St', 'South El Monte, CA 91733']",South El Monte,3.5,51,"{'latitude': 34.04853, 'longitude': -118.05731}",
Duclos Lenses,"['20222 Bahama St', 'Chatsworth, CA 91311']",Chatsworth,4.5,6,"{'latitude': 34.23266, 'longitude': -118.57412}",
Jennifer Esteban Photography,"['Los Angeles, CA 91604']",Los Angeles,5.0,10,"{'latitude': 34.14584, 'longitude': -118.39872}",
iHart Photo Booth,"['Glendale, CA 91204']",Glendale,5.0,79,"{'latitude': 34.138370513916, 'longitude': -118.260772705078}",
Shin Bu Bridal,"['1250 Long Beach Ave', 'Ste 321', 'Los Angeles, CA 90021']",Los Angeles,4.5,100,"{'latitude': 34.026415, 'longitude': -118.240925}",3.0
Silver Dream Factory,"['1181 N Knollwood Cir', 'Anaheim, CA 92801']",Anaheim,3.5,24,"{'latitude': 33.84971, 'longitude': -117.98027}",
Smart and Cool Photobooth,"['2017 20th St', 'Santa Monica, CA 90404']",Santa Monica,5.0,4,"{'latitude': 34.020389, 'longitude': -118.469844}",
Ambience Lighting For Your Events,"['Artesia, CA 90701']",Artesia,5.0,4,"{'latitude': 33.8636093139648, 'longitude': -118.083053588867}",
Nick Metropolis Collectible Furniture,"['1846 W Adams Blvd', 'Los Angeles, CA 90018']",Los Angeles,4.5,217,"{'latitude': 34.032499, 'longitude': -118.3045956}",2.0
Fotoboothguy,"['745 E 5th St', 'Azusa, CA 91702']",Azusa,5.0,2,"{'latitude': 34.13037, 'longitude': -117.89525}",
The Greystone Stage and Green Screen Studio,"['8123 Foothill Blvd', 'Sunland, CA 91040']",Sunland,5.0,10,"{'latitude': 34.259953, 'longitude': -118.309988}",
Jay Studio Photography,"['1330 Factory Pl', 'Los Angeles, CA 90013']",Los Angeles,5.0,25,"{'latitude': 34.0390333, 'longitude': -118.2349443}",
Audio Crafters,"['50 N Rosemead Blvd', 'Pasadena, CA 91107']",Pasadena,5.0,224,"{'latitude': 34.147315, 'longitude': -118.0730906}",2.0
In Focus Photobooths,"['Fountain Valley, CA 92708']",Fountain Valley,5.0,5,"{'latitude': 33.70907, 'longitude': -117.95349}",
Adele's Of Hollywood,"['5034 Hollywood Blvd', 'Los Angeles, CA 90027']",Los Angeles,4.5,54,"{'latitude': 34.10155, 'longitude': -118.29922}",2.0
Skyline Entertainment,"['2046 Hillhurst Ave', 'Ste 109', 'Los Angeles, CA 90027']",Los Angeles,5.0,138,"{'latitude': 34.10897, 'longitude': -118.287172}",
Ambient Pro,"['8039 Beach Blvd Buena Park', 'Ste A', 'California, CA 90620']",California,5.0,2,"{'latitude': 33.844367, 'longitude': -118.00198}",
In2Deep Diving,"['3103 Pico Blvd', 'Santa Monica, CA 90405']",Santa Monica,5.0,37,"{'latitude': 34.0261078, 'longitude': -118.4575081}",
Hollywood Photo Booth,"['Sherman Oaks, CA 91403']",Sherman Oaks,5.0,73,"{'latitude': 34.1510581970215, 'longitude': -118.444343566895}",
Samson Productions,"['9125 Archibald Ave', 'Rancho Cucamonga, CA 91730']",Rancho Cucamonga,4.5,20,"{'latitude': 34.085209, 'longitude': -117.592924}",
Rockstar Photo Booth,"['Los Angeles, CA 90024']",Los Angeles,4.5,58,"{'latitude': 34.0652923583984, 'longitude': -118.435012817383}",
Pro Photo Booth Group,"['1718 Ximeno', 'Long Beach, CA 90815']",Long Beach,5.0,61,"{'latitude': 33.7883493, 'longitude': -118.1387802}",
Blank Booth,"['Santa Monica, CA 90404']",Santa Monica,5.0,16,"{'latitude': 34.0266342163086, 'longitude': -118.47184753418}",
BTS Event Rentals,"['Santa ana, CA 92704']",Santa ana,5.0,3,"{'latitude': 33.7149082, 'longitude': -117.9131742}",
Cliques Photo Booth,"['Los Angeles, CA 91325']",Los Angeles,5.0,20,"{'latitude': 34.0522342, 'longitude': -118.2436849}",
Jump-N-Hop Party Rentals and Jumpers,"['Whittier, CA 90606']",Whittier,4.5,188,"{'latitude': 33.97635, 'longitude': -118.07224}",
LA Color,"['Los Angeles, CA 90034']",Los Angeles,5.0,63,"{'latitude': 34.0306777954102, 'longitude': -118.399559020996}",
Best Buy,"['4500 Van Nuys Blvd', 'Sherman Oaks, CA 91403']",Sherman Oaks,3.5,843,"{'latitude': 34.1532774859011, 'longitude': -118.448133628311}",2.0
Oceanic Arts,"['12414 Whittier Blvd', 'Whittier, CA 90602']",Whittier,5.0,49,"{'latitude': 33.9725404, 'longitude': -118.0455635}",2.0
Arrow Photobooth,"['13666 Harbor Blvd', 'Garden Grove, CA 92683']",Garden Grove,5.0,100,"{'latitude': 33.8022976799634, 'longitude': -117.959166575913}",
Sliekgraph Photo Booth,"['Lucerne Ave', 'Los Angeles, CA 90016']",Los Angeles,3.0,2,"{'latitude': 34.0331878376046, 'longitude': -118.344158333344}",
Cannabis Cafe,"['1201 N La Brea Ave', 'West Hollywood, CA 90038']",West Hollywood,3.5,681,"{'latitude': 34.092688, 'longitude': -118.344421}",
Printing Fly,"['10586 W Pico Blvd', 'Los Angeles, CA 90064']",Los Angeles,5.0,111,"{'latitude': 34.0433731079102, 'longitude': -118.421531677246}",
Sosa Photography,"['860 E La Habra Blvd', 'Ste 230', 'La Habra, CA 90631']",La Habra,5.0,4,"{'latitude': 34.22657537609, 'longitude': -118.383976161163}",
Project Photobooth,"['Los Angeles, CA 90013']",Los Angeles,5.0,30,"{'latitude': 34.0443153381348, 'longitude': -118.240760803223}",
Stay Golden Photo Booth,"['Pasadena, CA 91101']",Pasadena,5.0,267,"{'latitude': 34.1436958312988, 'longitude': -118.138412475586}",
Time Machine - Slow Motion Photo Booth,"['Los Angeles, CA 90004']",Los Angeles,5.0,27,"{'latitude': 34.052187, 'longitude': -118.243425}",
Emily Winnie Photography,"['3926 Tilden Ave', 'Culver City, CA 90232']",Culver City,5.0,27,"{'latitude': 34.0119946, 'longitude': -118.4128118}",
Triumph Photobooth,"['7560 Hollywood Blvd', 'Ste 301', 'Los Angeles, CA 90046']",Los Angeles,5.0,256,"{'latitude': 34.1013548, 'longitude': -118.354398}",
A Cut Above The Rest Productions,"['7100 Hayvenhurst Ave', 'Ste 103', 'Van Nuys, CA 91406']",Van Nuys,3.5,31,"{'latitude': 34.2702685161688, 'longitude': -118.614921569824}",
A-1 Self Storage,"['10811 Vanowen St', 'North Hollywood, CA 91605']",North Hollywood,5.0,84,"{'latitude': 34.194697, 'longitude': -118.366462}",1.0
South Bay Storage Center,"['1234 W Anaheim St', 'Harbor City, CA 90710']",Harbor City,4.5,47,"{'latitude': 33.782837, 'longitude': -118.299343834393}",
Yell Cut,"['7684 Clybourn Ave', 'Sun Valley, CA 91352']",Sun Valley,4.5,8,"{'latitude': 34.20949, 'longitude': -118.36258}",
CPG Photo Booths,"['Los Angeles, CA 90063']",Los Angeles,5.0,42,"{'latitude': 34.04621, 'longitude': -118.18603}",
Life Storage,"['5045 Old Scandia Ln', 'Calabasas, CA 91302']",Calabasas,4.0,20,"{'latitude': 34.1562965134573, 'longitude': -118.650371306082}",2.0
Steve Chacon Weddings,"['21307 Fries Ave', 'Carson, CA 90745']",Carson,5.0,22,"{'latitude': 33.835075378418, 'longitude': -118.266639709473}",
Fotobooth+,"['70 Harkness Ave', 'Pasadena, CA 91106']",Pasadena,5.0,60,"{'latitude': 34.14743, 'longitude': -118.11938}",
LiteGear,"['4406 Vanowen St', 'Burbank, CA 91505']",Burbank,2.5,3,"{'latitude': 34.1937385, 'longitude': -118.3587831}",
"Primo Prints, a Photo Booth Co","['145 W Broadway', 'Long Beach, CA 90802']",Long Beach,5.0,108,"{'latitude': 33.768931, 'longitude': -118.193022}",
Irene Party Rentals,"['18601 Sherman Way', 'Ste A', 'Reseda, CA 91335']",Reseda,4.5,30,"{'latitude': 34.201413, 'longitude': -118.538943}",
TENTEN Wilshire,"['1010 Wilshire Blvd', 'Los Angeles, CA 90017']",Los Angeles,3.5,84,"{'latitude': 34.0515060424805, 'longitude': -118.262214660645}",4.0
PBX Booths Rental,"['4075 Schaefer Ave', 'Chino, CA 91710']",Chino,4.0,10,"{'latitude': 34.0040813, 'longitude': -117.7162955}",
Rockstar Booths,"['Los Angeles, CA 90001']",Los Angeles,1.0,20,"{'latitude': 33.9740867614746, 'longitude': -118.24983215332}",
Patricia Maureen Photography - PMP,"['Encino, CA 91316']",Encino,5.0,5,"{'latitude': 34.16642, 'longitude': -118.52013}",
The Dreamshot,"['Los Angeles, CA 90025']",Los Angeles,5.0,39,"{'latitude': 34.0453109741211, 'longitude': -118.448333740234}",
Umbra Photobooth,"['Los Angeles, CA 91423']",Los Angeles,5.0,36,"{'latitude': 34.1483955383301, 'longitude': -118.432647705078}",
Mobeon,"['1158 26th St', 'Ste 365', 'Santa Monica, CA 90403']",Santa Monica,1.0,1,"{'latitude': 34.0361328, 'longitude': -118.4778214}",
Unique Photography,"['130 S Mission Dr', 'Ste 103', 'San Gabriel, CA 91776']",San Gabriel,4.5,166,"{'latitude': 34.1012438, 'longitude': -118.1104194}",
Party Unlimited Supplies,"['5567 Sepulveda Blvd', 'Culver City, CA 90230']",Culver City,4.0,68,"{'latitude': 33.9912631, 'longitude': -118.3957776}",
Nova Realty,"['8409 Florence Ave', 'Downey, CA 90240']",Downey,3.0,2,"{'latitude': 33.9508743286133, 'longitude': -118.123374938965}",
A-1 Self Storage,"['14908 Downey Ave', 'Paramount, CA 90723']",Paramount,4.5,34,"{'latitude': 33.8981574106266, 'longitude': -118.151212196295}",1.0
The Brewery Artist Lofts,"['1920 N Main St', 'Los Angeles, CA 90031']",Los Angeles,4.5,57,"{'latitude': 34.06461, 'longitude': -118.21853}",1.0
BoothZilla,"['Los Angeles, CA 90011']",Los Angeles,5.0,8,"{'latitude': 34.00566, 'longitude': -118.25849}",
Studio Kappa,"['1125 Crenshaw Blvd', 'Los Angeles, CA 90019']",Los Angeles,5.0,20,"{'latitude': 34.0522605962826, 'longitude': -118.324630658896}",
JS Wedding Studio,"['556 W Las Tunas Dr', 'San Gabriel, CA 91776']",San Gabriel,5.0,12,"{'latitude': 34.102279, 'longitude': -118.108519}",
The Last Bookstore,"['453 S Spring St', 'Ground Floor', 'Los Angeles, CA 90013']",Los Angeles,4.5,2148,"{'latitude': 34.0477188519695, 'longitude': -118.24989597368}",1.0
A-1 Self Storage,"['2300 Poplar Blvd', 'Alhambra, CA 91801']",Alhambra,5.0,57,"{'latitude': 34.09145, 'longitude': -118.14835}",
EZ Wireless Repair,"['323 N Western Ave', 'Los Angeles, CA 90004']",Los Angeles,4.5,57,"{'latitude': 34.0767971, 'longitude': -118.3092849}",1.0
Focus Photo Suites,"['2201 Pacific Ave', 'Ste 3b', 'Costa Mesa, CA 92627']",Costa Mesa,5.0,47,"{'latitude': 33.6544811, 'longitude': -117.9456967}",
Mad Mochi Photo Booth Rental,"['Diamond Bar, CA 91765']",Diamond Bar,5.0,40,"{'latitude': 34.00223, 'longitude': -117.81387}",
VOX DJs,"['2988 Columbia St', 'Torrance, CA 90503']",Torrance,5.0,1206,"{'latitude': 33.843987, 'longitude': -118.339599}",
Leader Photo Booth Rental,"['Los Angeles, CA 91745']",Los Angeles,4.0,5,"{'latitude': 33.99665, 'longitude': -117.97027}",
Quick Pix Photo Booth Company,"['2321 Magnolia Ave', 'Ste 8E', 'Ontario, CA 91762']",Ontario,5.0,2,"{'latitude': 34.031749, 'longitude': -117.671099}",
Stor-Mor Self Storage,"['8635 Valley Blvd', 'Rosemead, CA 91770']",Rosemead,4.5,59,"{'latitude': 34.08122, 'longitude': -118.08111}",3.0
Magical Events by Yami,"['Los Angeles, CA 91335']",Los Angeles,5.0,64,"{'latitude': 34.2005653381348, 'longitude': -118.540672302246}",
Los Angeles iPhone Screen Repair IPad Repair,"['1415 S La Cienega Blvd', 'Los Angeles, CA 90035']",Los Angeles,4.5,1097,"{'latitude': 34.052701, 'longitude': -118.376582}",1.0
King Kong 1 Hour Photo & Studio,"['1617 E Anaheim St', 'Long Beach, CA 90813']",Long Beach,4.5,69,"{'latitude': 33.7829132080078, 'longitude': -118.171440124512}",
Memories,"['7291 Garden Grove Blvd', 'Ste F', 'Garden Grove, CA 92841']",Garden Grove,5.0,2,"{'latitude': 33.77432033, 'longitude': -118.00447}",
99 Cents Only Stores,"['5270 Sunset Blvd', 'Los Angeles, CA 90027']",Los Angeles,3.5,92,"{'latitude': 34.097762, 'longitude': -118.304952}",1.0
Kait McKay Photography,"['Costa Mesa, CA 92626']",Costa Mesa,5.0,35,"{'latitude': 33.67667, 'longitude': -117.92187}",
Hollywood Toys & Costumes,"['6600 Hollywood Blvd', 'Hollywood, CA 90028']",Hollywood,3.5,164,"{'latitude': 34.101313, 'longitude': -118.333386}",2.0
The Home Depot,"['5600 Sunset Blvd', 'Hollywood, CA 90028']",Hollywood,2.5,563,"{'latitude': 34.09759734384819, 'longitude': -118.31277106913832}",2.0
Lovisa Photo,"['Long Beach, CA 90803']",Long Beach,5.0,111,"{'latitude': 33.76041, 'longitude': -118.13276}",
Fry’s Electronics,"['13401 Crossroads Pkwy N', 'City of Industry, CA 91746']",City of Industry,2.0,805,"{'latitude': 34.030684099776, 'longitude': -118.007155843349}",2.0
Red Feather Photography,"['Encino, CA 91436']",Encino,5.0,3,"{'latitude': 33.721051, 'longitude': -118.0478826}",
Strike The Pose Photobooth,"['Buena Park, CA 90620']",Buena Park,5.0,32,"{'latitude': 33.8395, 'longitude': -118.01147}",
REI,"['1900 W Empire Ave', 'Burbank, CA 91504']",Burbank,3.5,148,"{'latitude': 34.191655, 'longitude': -118.3315911}",3.0
Best Buy - West Covina,"['1800 Plaza Dr', 'West Covina, CA 91790']",West Covina,2.5,366,"{'latitude': 34.07128, 'longitude': -117.930891}",2.0
Hermosa Cyclery,"['20 13th St', 'Hermosa Beach, CA 90254']",Hermosa Beach,5.0,358,"{'latitude': 33.86254, 'longitude': -118.40145}",1.0
Free Air Photo Booth,"['San Gabriel, CA 91775']",San Gabriel,5.0,23,"{'latitude': 34.1219100952148, 'longitude': -118.074409484863}",
Foxy Photo Booth and Events,"['Long Beach, CA 90803']",Long Beach,5.0,13,"{'latitude': 33.76148, 'longitude': -118.13825}",
WiPi Photo Booth,"['Huntington Beach, CA 92648']",Huntington Beach,5.0,3,"{'latitude': 33.6823272705078, 'longitude': -118.012626647949}",
The Home Depot,"['1675 Wilshire Blvd', 'Los Angeles, CA 90017']",Los Angeles,3.0,266,"{'latitude': 34.0569281, 'longitude': -118.2707166}",2.0
U-Haul Neighborhood Dealer,"['600 S Garfield Av', 'Alhambra, CA 91801']",Alhambra,4.0,5,"{'latitude': 34.0892460219815, 'longitude': -118.122789622754}",
Duane Peck Wedding Photography,"['Orange, CA 90701']",Orange,5.0,140,"{'latitude': 33.8617343889759, 'longitude': -118.07588299082}",
CVS Pharmacy,"['3751 Wilshire Boulevard', 'Los Angeles, CA 90010']",Los Angeles,2.0,203,"{'latitude': 34.062049, 'longitude': -118.308229}",2.0
Just Ride LA,"['1626 S Hill St', 'Los Angeles, CA 90015']",Los Angeles,4.5,402,"{'latitude': 34.0343634, 'longitude': -118.2646379}",2.0
Steve Giraud Photography,"['2960 Airway Ave', 'Ste B-103', 'Costa Mesa, CA 92626']",Costa Mesa,5.0,4,"{'latitude': 33.66927, 'longitude': -117.87631}",
Ace of Spades Casino Experience,"['10401 Perdido St', 'Anaheim, CA 92804']",Anaheim,5.0,71,"{'latitude': 33.81166, 'longitude': -117.96308}",
Melrose Trading Post,"['7850 Melrose Ave', 'Fairfax High School', 'Los Angeles, CA 90036']",Los Angeles,4.0,455,"{'latitude': 34.08196, 'longitude': -118.3599}",2.0
Silly Photo Booth Rental,"['Los Angeles, CA 91316']",Los Angeles,5.0,51,"{'latitude': 34.1652526855469, 'longitude': -118.516052246094}",
west elm,"['8366 Beverly Blvd', 'Los Angeles, CA 90048']",Los Angeles,2.5,271,"{'latitude': 34.075767, 'longitude': -118.372469}",3.0
Bresson Photo Booths,"['Long Beach, CA 90853']",Long Beach,1.5,7,"{'latitude': 33.7589912414551, 'longitude': -118.131469726562}",
A-1 Self Storage,"['5081 Lincoln Ave', 'Cypress, CA 90630']",Cypress,5.0,18,"{'latitude': 33.8319570851836, 'longitude': -118.044092465082}",
Aesthetic Visuals.OC,"['Westminster, CA 92655']",Westminster,5.0,8,"{'latitude': 33.7695592217564, 'longitude': -117.994725099103}",
Robinson Beautilities,"['12402 Washington Pl', 'Culver City, CA 90066']",Culver City,3.5,100,"{'latitude': 33.999003, 'longitude': -118.43042}",2.0
The Home Depot,"['2055 N Figueroa St', 'Los Angeles, CA 90065']",Los Angeles,3.0,369,"{'latitude': 34.0836782, 'longitude': -118.2251101}",2.0
Anawalt Lumber,"['641 N Robertson Blvd', 'West Hollywood, CA 90069']",West Hollywood,4.0,88,"{'latitude': 34.08195, 'longitude': -118.38596}",2.0
Life Storage,"['4320 W 190th St', 'Torrance, CA 90504']",Torrance,4.5,92,"{'latitude': 33.85773, 'longitude': -118.35057}",3.0
SoCal Self Storage,"['9000 Corbin Ave', 'Northridge, CA 91324']",Northridge,5.0,86,"{'latitude': 34.23445, 'longitude': -118.56158}",2.0
Zak's Pawn Shop,"['6767 Santa Monica Blvd', 'Los Angeles, CA 90038']",Los Angeles,4.5,100,"{'latitude': 34.090868063518926, 'longitude': -118.33790851061728}",1.0
U-Haul of North Hollywood,"['11666 Victory Blvd', 'North Hollywood, CA 91606']",North Hollywood,2.5,59,"{'latitude': 34.1865380371698, 'longitude': -118.386728557672}",
E. Wireless,"['2139 Pontius Ave', 'Los Angeles, CA 90025']",Los Angeles,3.0,32,"{'latitude': 34.04007, 'longitude': -118.43907}",4.0
LAX Firing Range,"['927 W Manchester Blvd', 'Inglewood, CA 90301']",Inglewood,3.5,651,"{'latitude': 33.96079, 'longitude': -118.373}",2.0
Love Angeles Photography,"['Los Angeles, CA 91335']",Los Angeles,5.0,8,"{'latitude': 34.2006301879883, 'longitude': -118.54027557373}",
Life Storage,"['1727 Buena Vista St', 'Duarte, CA 91010']",Duarte,5.0,19,"{'latitude': 34.132616, 'longitude': -117.978074}",
Eleven Photo Booth Rental,"['Orange, CA 92868']",Orange,4.0,46,"{'latitude': 33.78659, 'longitude': -117.8750976}",
Lowe's Home Improvement,"['4550 West Pico Boulevard', 'Unit D-101', 'Los Angeles, CA 90019']",Los Angeles,2.0,649,"{'latitude': 34.0476948564064, 'longitude': -118.335403084755}",2.0
Irin Studio Photography,"['8362 Artesia Blvd', 'Unit A', 'Buena Park, CA 90621']",Buena Park,5.0,231,"{'latitude': 33.8730115, 'longitude': -117.98723}",
Peterson Design & Photography,"['Fullerton, CA 92833']",Fullerton,5.0,64,"{'latitude': 33.8799781799316, 'longitude': -117.961074829102}",
Lacey Wood Photography,"['11856 Balboa Blvd', 'Granada Hills, CA 91344']",Granada Hills,5.0,23,"{'latitude': 34.28566, 'longitude': -118.50068}",
Oak Tree Gun Club,"['23121 Coltrane Ave', 'Newhall, CA 91321']",Newhall,4.5,835,"{'latitude': 34.34346, 'longitude': -118.535417}",2.0
Harley-Davidson of Glendale,"['3717 San Fernando Rd', 'Glendale, CA 91204']",Glendale,4.5,304,"{'latitude': 34.12426, 'longitude': -118.25593}",3.0
Photo Booth SoCal,"['20311 Valley Blvd', 'Ste C', 'Walnut, CA 91789']",Walnut,5.0,7,"{'latitude': 34.0099317, 'longitude': -117.8601267}",
Cheers To You Photo Booth,"['Huntington Beach, CA 92647']",Huntington Beach,5.0,46,"{'latitude': 33.7099418640137, 'longitude': -117.99047088623}",
Blue Star Jumpers,"['San Fernando Valley, CA 91406']",San Fernando Valley,5.0,75,"{'latitude': 34.1985119, 'longitude': -118.4980744}",
Men's Wearhouse,"['1403 N Victory Pl', 'Burbank Empire Shopping Center', 'BURBANK, CA 91502']",BURBANK,2.5,135,"{'latitude': 34.1894124782343, 'longitude': -118.3269237371}",3.0
Photo Touch Booth Rentals,"['Valencia, CA 91355']",Valencia,5.0,19,"{'latitude': 34.4435997009277, 'longitude': -118.610000610352}",
The Booth & Bus Co,"['4262 Lindblade Dr', 'Ste 410', 'Los Angeles, CA 90066']",Los Angeles,5.0,113,"{'latitude': 33.996521, 'longitude': -118.422157}",
Funtastic Images,"['West Covina, CA 91790']",West Covina,5.0,14,"{'latitude': 34.0682415769724, 'longitude': -117.939212733838}",
Target Range,"['16140 Cohasset St', 'Van Nuys, CA 91406']",Van Nuys,4.5,361,"{'latitude': 34.20635, 'longitude': -118.48511}",2.0
Helping Hand Thrift Shop,"['1033 S Fairfax Ave', 'Los Angeles, CA 90019']",Los Angeles,4.0,56,"{'latitude': 34.05722, 'longitude': -118.36459}",2.0
Pinata Fiesta Party Supply & Rentals,"['Long Beach, CA 90813']",Long Beach,4.0,108,"{'latitude': 33.78245, 'longitude': -118.19225}",
The Pressbox Photobooth,"['14343 Rockenbach St', 'Baldwin Park, CA 91706']",Baldwin Park,4.5,11,"{'latitude': 34.094835, 'longitude': -117.961691}",
Box-n-Go Storage and Moving,"['Los Angeles, CA 90040']",Los Angeles,4.5,135,"{'latitude': 33.996429443359375, 'longitude': -118.1482162475586}",
MO STUDIO,"['9502 Las Tunas Dr', 'Temple City, CA 91780']",Temple City,5.0,152,"{'latitude': 34.1061793, 'longitude': -118.0635071}",
Jadis,"['2701 Main St', 'Santa Monica, CA 90405']",Santa Monica,4.5,14,"{'latitude': 34.001, 'longitude': -118.48218}",3.0
Spotlight Groove Productions,"['811 S Del Mar Ave', 'San Gabriel, CA 91776']",San Gabriel,5.0,274,"{'latitude': 34.076295, 'longitude': -118.1000453}",
Big Blue Photo Booth,"['Azusa, CA 91702']",Azusa,5.0,89,"{'latitude': 34.1336097717285, 'longitude': -117.905891418457}",
Insight Indoor Shooting Range,"['17020 Alburtis Ave', 'Artesia, CA 90701']",Artesia,4.5,507,"{'latitude': 33.87576, 'longitude': -118.08512}",2.0
Wow Party Rental,"['14575 Firestone Blvd', 'La Mirada, CA 90638']",La Mirada,2.0,326,"{'latitude': 33.8803, 'longitude': -118.02085}",
J & M Entertainment,"['26027 Huntington Ln', 'Ste E', 'Valencia, CA 91355']",Valencia,4.5,67,"{'latitude': 34.4372581848166, 'longitude': -118.591469075749}",
The Grove,"['189 The Grove Dr', 'Los Angeles, CA 90036']",Los Angeles,4.0,2313,"{'latitude': 34.0738577336164, 'longitude': -118.36126081767}",3.0
Weller Court Shopping Center,"['123 Astronaut E S Onizuka St', 'Los Angeles, CA 90012']",Los Angeles,3.0,67,"{'latitude': 34.050227, 'longitude': -118.24234}",2.0
"Stoneville USA, Inc","['12906 Saticoy St', 'North Hollywood, CA 91605']",North Hollywood,4.5,141,"{'latitude': 34.206576, 'longitude': -118.414888}",
Treasure Booth,"['941 W Foothill Blvd', 'Ste 4', 'Azusa, CA 91702']",Azusa,4.5,81,"{'latitude': 34.133918, 'longitude': -117.919351}",
Fry's Electronics,"['3600 N Sepulveda Blvd', 'Manhattan Beach, CA 90266']",Manhattan Beach,2.0,734,"{'latitude': 33.9013, 'longitude': -118.39527}",2.0
Photo Booths for Parties,"['1160 E Mariposa Ave', 'El Segundo, CA 90245']",El Segundo,5.0,101,"{'latitude': 33.923387, 'longitude': -118.4045808}",
AV Photo Booth,"['Garden Grove, CA 92840']",Garden Grove,4.5,56,"{'latitude': 33.7858924865723, 'longitude': -117.931816101074}",
Trader Joe's,"['263 S La Brea Ave', 'Los Angeles, CA 90036']",Los Angeles,3.5,312,"{'latitude': 34.0690865, 'longitude': -118.3444142}",1.0
Two Rodeo Drive,"['9480 Dayton Way', 'Beverly Hills, CA 90210']",Beverly Hills,3.5,44,"{'latitude': 34.067978278035, 'longitude': -118.401123331646}",4.0
OC Estate Photos,"['Santa Ana, CA 92705']",Santa Ana,5.0,3,"{'latitude': 33.76342, 'longitude': -117.79557}",
Extravagant Photo Booth Rental,"['Orange, CA 92618']",Orange,5.0,5,"{'latitude': 33.671783, 'longitude': -117.748775}",
Malibu Surf Shack,"['22935 Pacific Coast Hwy', 'Malibu, CA 90265']",Malibu,4.0,191,"{'latitude': 34.03819, 'longitude': -118.67581}",2.0
Freedom Photo Booth,"['Long Beach, CA 90808']",Long Beach,5.0,68,"{'latitude': 33.8394, 'longitude': -118.12962}",
A-1 Self Storage,"['1415 W Commonwealth Ave', 'Fullerton, CA 92833']",Fullerton,5.0,76,"{'latitude': 33.870607, 'longitude': -117.945879}",
Costco Wholesale,"['1051 W Burbank Blvd', 'Burbank, CA 91506']",Burbank,3.0,553,"{'latitude': 34.185412, 'longitude': -118.32365}",2.0
Westwood Kelton Towers,"['1395 Kelton Ave', 'Los Angeles, CA 90024']",Los Angeles,1.0,6,"{'latitude': 34.05435, 'longitude': -118.4439}",
Mickey Hargitay Plants,"['1255 N Sycamore Ave', 'Los Angeles, CA 90038']",Los Angeles,4.5,647,"{'latitude': 34.09414, 'longitude': -118.34314}",2.0
Perfect Shot Photo Booth,"['17765 Appaloosa Ct', 'Yorba Linda, CA 92886']",Yorba Linda,5.0,69,"{'latitude': 33.881416, 'longitude': -117.823494}",
Endless Photobooth,"['Oxnard, CA 93036']",Oxnard,5.0,22,"{'latitude': 34.2328937, 'longitude': -119.179765}",
Image Wireless,"['1009 Broxton Ave', 'Los Angeles, CA 90024']",Los Angeles,4.5,282,"{'latitude': 34.0621591, 'longitude': -118.4471047}",2.0
Aquafuzion,"['517 S Myrtle Ave', 'Ste 100', 'Monrovia, CA 91016']",Monrovia,5.0,114,"{'latitude': 34.1464058, 'longitude': -118.0013064}",3.0
Lucy's Bridal & Photography,"['9224 Las Tunas Dr', 'Temple City, CA 91780']",Temple City,4.0,42,"{'latitude': 34.1056716, 'longitude': -118.0672465}",
Best Buy Hawthorne,"['5000 W 147th St', 'Hawthorne, CA 90250']",Hawthorne,2.5,251,"{'latitude': 33.89741, 'longitude': -118.36549}",2.0
Cinderella Bridal,"['340 S Broadway', 'Los Angeles, CA 90013']",Los Angeles,2.5,24,"{'latitude': 34.0497620839545, 'longitude': -118.248622007668}",4.0
Kush Alley,"['16733 Schoenborn St', 'North Hills, CA 91343']",North Hills,4.5,86,"{'latitude': 34.222696104142, 'longitude': -118.497881285285}",2.0
Life Storage,"['19106 Normandie Ave', 'Torrance, CA 90502']",Torrance,3.5,69,"{'latitude': 33.85669, 'longitude': -118.29806}",3.0
Costco Wholesale,"['13463 Washington Blvd', 'Marina Del Rey, CA 90292']",Marina Del Rey,3.5,831,"{'latitude': 33.992771, 'longitude': -118.446533}",2.0
T-Mobile,"['8632 S Sepulveda Blvd', 'Ste 105', 'Los Angeles, CA 90045']",Los Angeles,4.0,32,"{'latitude': 33.9589513299881, 'longitude': -118.3960083}",3.0
Kevin Lee Studio,"['127 N Madison Ave', 'Ste 216', 'Pasadena, CA 91101']",Pasadena,5.0,41,"{'latitude': 34.1484011, 'longitude': -118.1389205}",
Optic Photo Booth Rental,"['29839 Santa Margarita Parkway', 'Rancho Margarita, CA 92688']",Rancho Margarita,4.5,32,"{'latitude': 33.63803, 'longitude': -117.61139}",
